Award ID,Awarding Agency,Recipient Name,Description,Obligated Amount,Total Outlays,Place of Performance Country Code,Place of Performance State Code,Place of Performance City Code,Base Obligation Date,CFDA Number,Award URL
2201WVRCMA,Department of Health and Human Services,"HEALTH AND HUMAN RESOURCES, WEST VIRGINIA DEPARTMENT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,7617.15,7617.15,USA,WV,WV*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201WVRCMA_7590
2201WIRSSS,Department of Health and Human Services,STATE OF WISCONSIN DEPT OF CHILDREN & FAMILIES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,8789876.0,7613186.08,USA,WI,WI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201WIRSSS_7590
2201WIRCMA,Department of Health and Human Services,STATE OF WISCONSIN DEPT OF CHILDREN & FAMILIES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,5055009.0,3259408.49,USA,WI,WI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201WIRCMA_7590
2201WARSSS,Department of Health and Human Services,DEPARTMENT OF SOCIAL & HEALTH SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,63107272.0,47691441.29,USA,WA,WA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201WARSSS_7590
2201WARCMA,Department of Health and Human Services,DEPARTMENT OF SOCIAL & HEALTH SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,24219690.17,17172725.94,USA,WA,WA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201WARCMA_7590
2201VTRSSS,Department of Health and Human Services,HUMAN SERVICES VERMONT AGENCY OF,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,2184264.0,1484345.0,USA,VT,VT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201VTRSSS_7590
2201VTRCMA,Department of Health and Human Services,HUMAN SERVICES VERMONT AGENCY OF,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,933324.93,764205.0,USA,VT,VT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201VTRCMA_7590
2201VARVMG,Department of Health and Human Services,"ETHIOPIAN COMMUNITY DEVELOPMENT COUNCIL, INC.",2022 VOLUNTARY AGENCIES MATCHING GRANT PROGRAM,15963600.0,12293825.24,USA,VA,VA*****,2021,93.567,https://www.usaspending.gov/award/ASST_NON_2201VARVMG_7590
2201VARSSS,Department of Health and Human Services,"SOCIAL SERVICES, VIRGINIA DEPARTMENT OF",GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,77841631.0,39455849.37,USA,VA,VA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201VARSSS_7590
2201VARCMA,Department of Health and Human Services,"SOCIAL SERVICES, VIRGINIA DEPARTMENT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,27491228.0,10949888.03,USA,VA,VA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201VARCMA_7590
2201UTRSSS,Department of Health and Human Services,UTAH DEPARTMENT OF WORKFORCE SERVICE,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,10470537.0,7138102.72,USA,UT,UT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201UTRSSS_7590
2201UTRCMA,Department of Health and Human Services,UTAH DEPARTMENT OF WORKFORCE SERVICE,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,7929379.0,6818301.0,USA,UT,UT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201UTRCMA_7590
2201TNRSSS,Department of Health and Human Services,CATHOLIC CHARITIES OF TENNESSEE INC,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,8893628.0,8893628.0,USA,TN,TN*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201TNRSSS_7590
2201SDRSSS,Department of Health and Human Services,LUTHERAN SOCIAL SERVICES OF SOUTH DAKOTA,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,1031569.0,648015.07,USA,SD,SD*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201SDRSSS_7590
2201SDRCMA,Department of Health and Human Services,SOCIAL SERVICES SOUTH DAKOTA DEPARTMENT,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,140829.0,111353.39,USA,SD,SD*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201SDRCMA_7590
2201SCRSSS,Department of Health and Human Services,SOCIAL SERVICES SOUTH CAROLINA DEPARTMENT,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,4623233.0,2178045.13,USA,SC,SC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201SCRSSS_7590
2201SCRCMA,Department of Health and Human Services,SOCIAL SERVICES SOUTH CAROLINA DEPARTMENT,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1103284.22,1103284.22,USA,SC,SC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201SCRCMA_7590
2201RIRSSS,Department of Health and Human Services,RHODE ISLAND DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,2827994.0,1886073.7,USA,RI,RI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201RIRSSS_7590
2201RIRCMA,Department of Health and Human Services,RHODE ISLAND DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,663653.0,663653.0,USA,RI,RI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201RIRCMA_7590
2201PARSSS,Department of Health and Human Services,PA DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,28861109.0,17312418.29,USA,PA,PA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201PARSSS_7590
2201PARCMA,Department of Health and Human Services,PA DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,12393959.34,6173099.39,USA,PA,PA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201PARCMA_7590
2201ORRSSS,Department of Health and Human Services,OHA OFFICE OF FINANCIAL SERVICES DMAP,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,13703431.73,8746004.28,USA,OR,OR*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ORRSSS_7590
2201ORRCMA,Department of Health and Human Services,OHA OFFICE OF FINANCIAL SERVICES DMAP,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,4973656.6,2210253.0,USA,OR,OR*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ORRCMA_7590
2201OKRSSS,Department of Health and Human Services,"HUMAN SERVICES, OKLAHOMA DEPT OF",GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,17198951.0,13640574.82,USA,OK,OK*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201OKRSSS_7590
2201OKRCMA,Department of Health and Human Services,"HUMAN SERVICES, OKLAHOMA DEPT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,4351743.94,1580630.29,USA,OK,OK*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201OKRCMA_7590
2201OHRSSS,Department of Health and Human Services,OHIO DEPARTMENT OF JOB & FAMILY SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,21571417.0,13681009.3,USA,OH,OH*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201OHRSSS_7590
2201OHRCMA,Department of Health and Human Services,OHIO DEPARTMENT OF JOB & FAMILY SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,8031899.0,3453802.0,USA,OH,OH*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201OHRCMA_7590
2201NYRVMG,Department of Health and Human Services,"CHURCH WORLD SERVICE, INC.",2022 VOLUNTARY AGENCIES MATCHING GRANT PROGRAM,19302000.0,13633128.79,USA,NY,NY*****,2021,93.567,https://www.usaspending.gov/award/ASST_NON_2201NYRVMG_7590
2201NYRSSS,Department of Health and Human Services,NEW YORK STATE OFFICE OF TEMPORARY & DISABILITY ASSISTANCE,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,50353259.0,26028447.18,USA,NY,NY*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NYRSSS_7590
2201NYRCMA,Department of Health and Human Services,NEW YORK STATE OFFICE OF TEMPORARY & DISABILITY ASSISTANCE,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,11495238.63,7583607.9,USA,NY,NY*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NYRCMA_7590
2201NVRSSS,Department of Health and Human Services,CATHOLIC CHARITIES OF SOUTHERN NEVADA,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,5846607.0,5160534.7,USA,NV,NV*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NVRSSS_7590
2201NMRSSS,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES NEW MEXICO,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,4685742.0,2376314.62,USA,NM,NM*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NMRSSS_7590
2201NMRCMA,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES NEW MEXICO,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,4389291.0,3327944.0,USA,NM,NM*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NMRCMA_7590
2201NJRCMA,Department of Health and Human Services,"HUMAN SERVICES, NEW JERSEY DEPARTMENT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,2519122.0,1565090.0,USA,NJ,NJ*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NJRCMA_7590
2201NHRSSS,Department of Health and Human Services,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,2544337.0,1466460.35,USA,NH,NH*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NHRSSS_7590
2201NHRCMA,Department of Health and Human Services,NEW HAMPSHIRE DEPARTMENT OF HEALTH & HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1509031.0,1182133.56,USA,NH,NH*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NHRCMA_7590
2201NERSSS,Department of Health and Human Services,NEBRASKA DEPARTMENT OF HEALTH & HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,12291929.0,8069912.81,USA,NE,NE*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NERSSS_7590
2201NERCMA,Department of Health and Human Services,NEBRASKA DEPARTMENT OF HEALTH & HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,8510554.0,6947590.71,USA,NE,NE*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NERCMA_7590
2201NDRCMA,Department of Health and Human Services,NORTH DAKOTA DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,2482089.0,2289468.0,USA,ND,ND*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NDRCMA_7590
2201NCRSSS,Department of Health and Human Services,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,20706201.0,12954050.73,USA,NC,NC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NCRSSS_7590
2201NCRCMA,Department of Health and Human Services,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,5065859.31,4024669.45,USA,NC,NC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201NCRCMA_7590
2201MTRSSS,Department of Health and Human Services,STATE OF MT DEPT HEALTH AND HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,1503077.0,1281853.96,USA,MT,MT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MTRSSS_7590
2201MTRCMA,Department of Health and Human Services,STATE OF MT DEPT HEALTH AND HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,699614.59,487892.76,USA,MT,MT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MTRCMA_7590
2201MSRSSS,Department of Health and Human Services,MISSISSIPPI DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,123792.0,,USA,MS,MS*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MSRSSS_7590
2201MSRCMA,Department of Health and Human Services,MISSISSIPPI DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1209656.0,1209656.0,USA,MS,MS*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MSRCMA_7590
2201MNRSSS,Department of Health and Human Services,MINNESOTA DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,20916563.72,16523470.02,USA,MN,MN*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MNRSSS_7590
2201MNRCMA,Department of Health and Human Services,MINNESOTA DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,7640449.07,5313968.47,USA,MN,MN*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MNRCMA_7590
2201MDRVMG,Department of Health and Human Services,HIAS INC,2022 VOLUNTARY AGENCIES MATCHING GRANT PROGRAM,10462800.0,6999674.21,USA,MD,MD*****,2021,93.567,https://www.usaspending.gov/award/ASST_NON_2201MDRVMG_7590
2201MDRSSS,Department of Health and Human Services,MARYLAND DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,32466725.0,14577401.0,USA,MD,MD*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MDRSSS_7590
2201MDRCMA,Department of Health and Human Services,MARYLAND DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,13250172.0,13250172.0,USA,MD,MD*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MDRCMA_7590
2201MARSSS,Department of Health and Human Services,THE COMMONWEALTH OF MASSACHUSETTS,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,20207392.0,15002852.36,USA,MA,MA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MARSSS_7590
2201MARCMA,Department of Health and Human Services,THE COMMONWEALTH OF MASSACHUSETTS,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,19449495.0,18752773.32,USA,MA,MA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201MARCMA_7590
2201LARSSS,Department of Health and Human Services,"CATHOLIC CHARITIES OF THE DIOCESE OF BATON ROUGE, INC",GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,1722254.0,1581944.12,USA,LA,LA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201LARSSS_7590
2201LARCMA,Department of Health and Human Services,LOUISIANA DEPARTMENT OF HEALTH,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,66700.0,25015.0,USA,LA,LA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201LARCMA_7590
2201KYRSSS,Department of Health and Human Services,CATHOLIC CHARITIES OF LOUISVILLE INC,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,16115930.0,13743510.98,USA,KY,KY*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201KYRSSS_7590
2201KYRCMA,Department of Health and Human Services,CATHOLIC CHARITIES OF LOUISVILLE INC,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,18270019.41,17841525.31,USA,KY,KY*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201KYRCMA_7590
2201INRSSS,Department of Health and Human Services,INDIANA FAMILY AND SOCIAL SERV,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,9060589.0,6217564.4,USA,IN,IN*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201INRSSS_7590
2201INRCMA,Department of Health and Human Services,INDIANA FAMILY AND SOCIAL SERV,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,3692519.51,3651873.09,USA,IN,IN*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201INRCMA_7590
2201ILRSSS,Department of Health and Human Services,ILLINOIS DEPARTMENT OF HUMAN SERVICE,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,29318568.45,19483365.0,USA,IL,IL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ILRSSS_7590
2201ILRCMA,Department of Health and Human Services,ILLINOIS DEPARTMENT OF HUMAN SERVICE,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,11721412.35,6916905.0,USA,IL,IL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ILRCMA_7590
2201IDRSSS,Department of Health and Human Services,"JANNUS, INC.",GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,5460458.0,5001464.21,USA,ID,ID*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201IDRSSS_7590
2201IDRCMA,Department of Health and Human Services,IDAHO DEPARTMENT OF HEALTH & WELFARE,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,760829.62,661897.0,USA,ID,ID*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201IDRCMA_7590
2201IARSSS,Department of Health and Human Services,IA DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,9946884.0,4092139.13,USA,IA,IA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201IARSSS_7590
2201IARCMA,Department of Health and Human Services,IA DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,4091328.64,1349926.64,USA,IA,IA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201IARCMA_7590
2201HIRSSS,Department of Health and Human Services,HAWAII DEPARTMENT OF LABOR & IND,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,159479.0,159479.0,USA,HI,HI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201HIRSSS_7590
2201HIRCMA,Department of Health and Human Services,HAWAII DEPARTMENT OF LABOR & IND,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,29009.0,29009.0,USA,HI,HI*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201HIRCMA_7590
2201GARSSS,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,21300043.0,9771041.22,USA,GA,GA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201GARSSS_7590
2201GARCMA,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,7402915.49,7402915.49,USA,GA,GA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201GARCMA_7590
2201FLRSSS,Department of Health and Human Services,FLORIDA DEPARTMENT OF CHILDREN AND FAMILIES,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,84047313.0,49638468.17,USA,FL,FL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201FLRSSS_7590
2201FLRCMA,Department of Health and Human Services,FLORIDA DEPARTMENT OF CHILDREN AND FAMILIES,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,183603625.27,175066133.62,USA,FL,FL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201FLRCMA_7590
2201DERSSS,Department of Health and Human Services,EXECUTIVE OFFICE OF THE GOVERNOR OF DELAWARE,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,656395.0,441698.14,USA,DE,DE*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201DERSSS_7590
2201DCRVMG,Department of Health and Human Services,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,2022 VOLUNTARY AGENCIES MATCHING GRANT PROGRAM,44293200.0,26837074.77,USA,DC,DC*****,2021,93.567,https://www.usaspending.gov/award/ASST_NON_2201DCRVMG_7590
2201DCRSSS,Department of Health and Human Services,"DISTRICT OF COLUMBIA, GOVERNMENT OF",GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,734136.0,476312.81,USA,DC,DC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201DCRSSS_7590
2201DCRCMA,Department of Health and Human Services,"DISTRICT OF COLUMBIA, GOVERNMENT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1901935.0,1867873.86,USA,DC,DC*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201DCRCMA_7590
2201CTRSSS,Department of Health and Human Services,DEPARTMENT OF SOCIAL SERVICES CONNECTICUT,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,9997917.0,9678194.9,USA,CT,CT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CTRSSS_7590
2201CTRCMA,Department of Health and Human Services,DEPARTMENT OF SOCIAL SERVICES CONNECTICUT,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,2279390.42,2279390.42,USA,CT,CT*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CTRCMA_7590
2201CORSSS,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES COLORADO,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,29048267.55,28430767.79,USA,CO,CO*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CORSSS_7590
2201CORCMA,Department of Health and Human Services,DEPARTMENT OF HUMAN SERVICES COLORADO,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,17652039.69,15705135.0,USA,CO,CO*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CORCMA_7590
2201CARSSS,Department of Health and Human Services,DEPARTMENT OF SOCIAL SERVICES CALIFORNIA,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,171046694.0,103696575.36,USA,CA,CA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CARSSS_7590
2201CARCMA,Department of Health and Human Services,DEPARTMENT OF SOCIAL SERVICES CALIFORNIA,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,58915460.0,58679957.01,USA,CA,CA*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201CARCMA_7590
2201AZRSSS,Department of Health and Human Services,ARIZONA DEPARTMENT OF ECONOMIC SECURITY,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,22301961.0,17262414.62,USA,AZ,AZ*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201AZRSSS_7590
2201AZRCMA,Department of Health and Human Services,ARIZONA DEPARTMENT OF ECONOMIC SECURITY,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,11826509.37,9057104.0,USA,AZ,AZ*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201AZRCMA_7590
2201ARRCMA,Department of Health and Human Services,"HUMAN SERVICES, ARKANSAS DEPARTMENT OF",GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,553356.79,32277.21,USA,AR,AR*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ARRCMA_7590
2201ALRSSS,Department of Health and Human Services,ARCHDIOCESE OF MOBILE,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,63868.0,31893.0,USA,AL,AL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ALRSSS_7590
2201ALRCMA,Department of Health and Human Services,ALABAMA MEDICAID AGENCY,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,132821.0,80192.15,USA,AL,AL*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201ALRCMA_7590
2201AKRSSS,Department of Health and Human Services,CATHOLIC SOCIAL SERVICES INC,GY 2022 REFUGEE SUPPORT SERVICES AND SET ASIDES,1967664.0,1840793.88,USA,AK,AK*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201AKRSSS_7590
2201AKRCMA,Department of Health and Human Services,CATHOLIC SOCIAL SERVICES INC,GY2022 ORR REFUGEE CASH AND MEDICAL ASSISTANCE,1022375.0,769320.0,USA,AK,AK*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_2201AKRCMA_7590
21AAIDRSSS,Department of Health and Human Services,IDAHO DEPARTMENT OF HEALTH & WELFARE,GY2021 REFUGEE SUPPORT SERVICES AND SET ASIDES,90000.0,90000.0,USA,ID,ID*****,2021,93.566,https://www.usaspending.gov/award/ASST_NON_21AAIDRSSS_7590
